id,the_geom,city,latitude,longitude,invalid_the_geom,storenumber,storetype,cartodb_id,state,zip,playplace,drivethru,archcard,freewifi,storeurl,cartodb_georef_status,COUNTY,Grocery_2009,Convenience_2009,Fast_Food_Restaurants_2009,Adult_Diabetes_p_2009,Adult_Obsesity_p_2009,Median_Household_Income_2009,Limited_Access_Populationp_2009,Limited_Access_Population_2009,Population_2009,Grocery_2014,Convenience_2014,Fast_Food_Restaurants_2014,Adult_Diabetes_2014,Adult_Obesity_2014,Median_Household_Income_2014,Limited_Access_p_2014,Limited_Access_2014,Population_2014,FF_per_capita_2009,FF_per_capita_2014,p_change_FF_Per_Capita,Grocery_per_capita_2009,Grocery_per_capita_2014,p_change_in_grocery_per_capita,p_change_in_Access,p_Change_in_Obesity,p_change_in_income
6701,0101000020E61000003F8C101E6DEC54C0AE9E93DE37E64440,OTTAWA LAKE,41.79858,-83.69416,Point,28045,TRAVEL CNTR,6507,MI,49267,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/28045,TRUE,Monroe,7,15,10,13.8,35.5,31744,31,7149,23068,6,15,9,17.8,35.3,35163,25,5712,21902,0.000433501,0.00041,-5.21,0.000303451,0.00027395,-9.72,-19.35,-0.56,10.77
6702,0101000020E6100000F226BF45271C55C09BE3DC26DC394540,LESLIE,42.452031,-84.439897,Point,21244,FREESTANDING,7377,MI,49251,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/21244,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6703,0101000020E61000006CB1DB67952A55C0C39ACAA2B0FD4440,JONESVILLE,41.981953,-84.665369,Point,21245,FREESTANDING,6498,MI,49250,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/21245,TRUE,Hillsdale,7,24,19,10.5,28.3,41360,6,2665,46688,2,24,19,11,32,46786,7,3198,45955,0.000406957,0.00041,1.6,0.000149931,0.0000435,-70.97,16.67,13.07,13.12
6704,0101000020E6100000DE02098A1F1755C00002D6AA5DED4440,HUDSON,41.854421,-84.3613,Point,16134,FREESTANDING,6484,MI,49247,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/16134,TRUE,Lenawee,19,40,59,9.5,33.5,45887,22,22041,99892,15,38,58,11.2,30.8,49013,20,19772,98696,0.000590638,0.00059,-0.5,0.000190205,0.00015198,-20.1,-9.09,-8.06,6.81
6705,0101000020E61000004C1C7920B2FD54C01CD2A8C0C9004540,TECUMSEH,42.006157,-83.963997,Point,4276,FREESTANDING,6491,MI,49236,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/4276,TRUE,Lenawee,19,40,59,9.5,33.5,45887,22,22041,99892,15,38,58,11.2,30.8,49013,20,19772,98696,0.000590638,0.00059,-0.5,0.000190205,0.00015198,-20.1,-9.09,-8.06,6.81
6706,0101000020E61000004147AB5AD2FE54C04B7842AF3F094540,CLINTON,42.072256,-83.981589,Point,20126,FREESTANDING,7361,MI,49236,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/20126,TRUE,Lenawee,19,40,59,9.5,33.5,45887,22,22041,99892,15,38,58,11.2,30.8,49013,20,19772,98696,0.000590638,0.00059,-0.5,0.000190205,0.00015198,-20.1,-9.09,-8.06,6.81
6707,0101000020E610000026FF93BF7BF654C0AB949EE925EA4440,BLISSFIELD,41.829282,-83.851303,Point,12265,FREESTANDING,6494,MI,49228,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/12265,TRUE,Lenawee,19,40,59,9.5,33.5,45887,22,22041,99892,15,38,58,11.2,30.8,49013,20,19772,98696,0.000590638,0.00059,-0.5,0.000190205,0.00015198,-20.1,-9.09,-8.06,6.81
6708,0101000020E6100000B41CE8A1B60255C0CA4FAA7D3AF04440,ADRIAN,41.876785,-84.042397,Point,32729,FREESTANDING,6486,MI,49221,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/32729,TRUE,Lenawee,19,40,59,9.5,33.5,45887,22,22041,99892,15,38,58,11.2,30.8,49013,20,19772,98696,0.000590638,0.00059,-0.5,0.000190205,0.00015198,-20.1,-9.09,-8.06,6.81
6709,0101000020E61000000EDDEC0F941655C0ED647094BC1E4540,JACKSON,42.24013,-84.352787,Point,26478,FREESTANDING,7362,MI,49203,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/26478,TRUE,Jackson,15,34,30,13.6,30.5,36158,9,4855,53227,11,47,29,14.9,32,40201,8,4219,52580,0.000563624,0.00055,-2.14,0.000281812,0.00020921,-25.76,-11.11,4.92,11.18
6710,0101000020E61000006EDC627E6E1A55C04ACFF41263254540,JACKSON,42.292086,-84.412994,Point,8114,FREESTANDING,7366,MI,49201,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/8114,TRUE,Jackson,15,34,30,13.6,30.5,36158,9,4855,53227,11,47,29,14.9,32,40201,8,4219,52580,0.000563624,0.00055,-2.14,0.000281812,0.00020921,-25.76,-11.11,4.92,11.18
6711,0101000020E610000094A46B26DFA055C0514F1F813F044540,STEVENSVILLE,42.033188,-86.51362,Point,5936,FREESTANDING,7620,MI,49127,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/5936,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6712,0101000020E61000002E742502D58F55C0761893FE5EE84440,NILES,41.815399,-86.247376,Point,2154,FREESTANDING,7056,MI,49120,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/2154,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6713,0101000020E6100000C45C52B5DDAE55C0E719FB928DE34440,NEW BUFFALO,41.777758,-86.732282,Point,17778,FREESTANDING,7044,MI,49117,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17778,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6714,0101000020E6100000C2172653058555C088BEBB9525E64440,EDWARDSBURG,41.798022,-86.07845,Point,25053,FREESTANDING,7080,MI,49112,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/25053,TRUE,Cass,5,10,7,9.2,29.5,43183,11,1468,13642,5,11,8,10.6,28,46647,11,1528,13091,0.000513121,0.00061,19.1,0.000366515,0.00038194,4.21,0,-5.08,8.02
6715,0101000020E610000024438EAD679655C0BBD23252EFE94440,BUCHANAN,41.827616,-86.350078,Point,27385,FREESTANDING,7048,MI,49107,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/27385,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6716,0101000020E6100000DA006C4084A455C0C0AE264F59F74440,BRIDGMAN,41.932413,-86.570572,Point,12373,FREESTANDING,7040,MI,49106,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/12373,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6717,0101000020E61000004F594DD7139655C034BDC458A6F94440,BERRIEN SPRINGS,41.950389,-86.344961,Point,12189,FREESTANDING,7098,MI,49103,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/12189,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6718,0101000020E6100000DF4F8D976E3F55C0CE1B2785790D4540,TEKONSHA,42.105271,-84.991125,Point,14045,FREESTANDING,7099,MI,49092,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/14045,TRUE,Calhoun,25,88,95,14.2,33.6,37916,26,30901,118572,27,74,103,14.9,32.2,42091,23,27786,115837,0.000801201,0.00089,10.98,0.000210842,0.00023309,10.55,-11.54,-4.17,11.01
6719,0101000020E61000002B4D4A41B76855C068791EDC9D0F4540,SCHOOLCRAFT,42.122005,-85.636185,Point,11544,FREESTANDING,7101,MI,49087,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/11544,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6720,0101000020E6100000682096CD1C9F55C0E6ADBA0ED50A4540,ST. JOSEPH,42.084627,-86.486133,Point,2896,FREESTANDING,7617,MI,49085,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/2896,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6721,0101000020E610000078EC67B1145D55C0742497FF90304540,RICHLAND,42.379425,-85.454388,Point,23519,FREESTANDING,7601,MI,49083,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/23519,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6722,0101000020E6100000CEC7B5A1623955C010B056ED9AF84440,QUINCY,41.942228,-84.896645,Point,19180,FREESTANDING,6501,MI,49082,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/19180,TRUE,Branch,3,23,22,10.1,33,37629,14,6527,45248,3,18,23,10,31.8,47146,4,1587,43669,0.000486209,0.00053,8.33,0.0000663,0.0000687,3.62,-71.43,-3.64,25.29
6723,0101000020E61000000E10CCD1E36355C0DC0DA2B5A2194540,PORTAGE,42.200278,-85.56078,Point,13776,FREESTANDING,7600,MI,49081,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/13776,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6724,0101000020E6100000D1E80E62675B55C0611BF16437234540,GALESBURG,42.275128,-85.428185,Point,15302,FREESTANDING,7594,MI,49053,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/15302,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6725,0101000020E6100000A208A9DBD98755C0EB909BE106FE4440,DOWAGIAC,41.984585,-86.122672,Point,4186,FREESTANDING,7097,MI,49047,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/4186,TRUE,Cass,5,10,7,9.2,29.5,43183,11,1468,13642,5,11,8,10.6,28,46647,11,1528,13091,0.000513121,0.00061,19.1,0.000366515,0.00038194,4.21,0,-5.08,8.02
6726,0101000020E61000001A355F251F8055C089D349B6BAF44440,CASSOPOLIS,41.911948,-86.001901,Point,13821,FREESTANDING,7085,MI,49031,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/13821,TRUE,Cass,5,10,7,9.2,29.5,43183,11,1468,13642,5,11,8,10.6,28,46647,11,1528,13091,0.000513121,0.00061,19.1,0.000366515,0.00038194,4.21,0,-5.08,8.02
6727,0101000020E6100000CDCCCCCCCC4B55C007B13385CEEF4440,BRONSON,41.87349,-85.184375,Point,18846,FREESTANDING,6523,MI,49028,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/18846,TRUE,Branch,3,23,22,10.1,33,37629,14,6527,45248,3,18,23,10,31.8,47146,4,1587,43669,0.000486209,0.00053,8.33,0.0000663,0.0000687,3.62,-71.43,-3.64,25.29
6728,0101000020E6100000EECC04C3B99A55C021CB82893F0A4540,BENTON HARBOR,42.080064,-86.417588,Point,4889,FREESTANDING,7618,MI,49022,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/4889,TRUE,Berrien,4,19,9,11.4,30.5,32859,14,2663,19286,6,11,9,14.2,34.7,35518,19,3723,18790,0.00046666,0.00048,2.64,0.000207404,0.00031932,53.96,35.71,13.77,8.09
6729,0101000020E61000006FD921FE614F55C05A84622B682C4540,BATTLE CREEK,42.346929,-85.240356,Point,5299,FREESTANDING,7583,MI,49017,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/5299,TRUE,Calhoun,25,88,95,14.2,33.6,37916,26,30901,118572,27,74,103,14.9,32.2,42091,23,27786,115837,0.000801201,0.00089,10.98,0.000210842,0.00023309,10.55,-11.54,-4.17,11.01
6730,0101000020E61000009F71E140484555C0E35295B6B8264540,BATTLE CREEK,42.302512,-85.082535,Point,28938,TRAVEL CNTR,7616,MI,49014,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/28938,TRUE,Calhoun,25,88,95,14.2,33.6,37916,26,30901,118572,27,74,103,14.9,32.2,42091,23,27786,115837,0.000801201,0.00089,10.98,0.000210842,0.00023309,10.55,-11.54,-4.17,11.01
6731,0101000020E61000009D0DF967064855C0029D499BAA274540,BATTLE CREEK,42.309894,-85.125391,Point,15267,FREESTANDING,7581,MI,49014,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/15267,TRUE,Calhoun,25,88,95,14.2,33.6,37916,26,30901,118572,27,74,103,14.9,32.2,42091,23,27786,115837,0.000801201,0.00089,10.98,0.000210842,0.00023309,10.55,-11.54,-4.17,11.01
6732,0101000020E61000008104C58F316A55C03D2B69C537304540,KALAMAZOO,42.376702,-85.659275,Point,18073,GAS STATION,7602,MI,49009,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/18073,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6733,0101000020E61000009888B7CEBF6B55C0628731E9EF254540,KALAMAZOO,42.296384,-85.683582,Point,26114,FREESTANDING,7589,MI,49009,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/26114,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6734,0101000020E61000009FE57970776555C05EF23FF9BB254540,KALAMAZOO,42.294799,-85.585415,Point,13014,FREESTANDING,7598,MI,49007,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/13014,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6735,0101000020E6100000AB5D13D21A6955C01C98DC28B2224540,KALAMAZOO,42.271062,-85.642262,Point,6640,FREESTANDING,7593,MI,49007,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/6640,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6736,0101000020E61000000AF83592046A55C016A3AEB5F7254540,KALAMAZOO,42.296622,-85.656529,Point,2311,FREESTANDING,7587,MI,49006,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/2311,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6737,0101000020E61000001F82AAD1AB6555C0B9A5D590B81B4540,PORTAGE,42.21657,-85.588612,Point,2661,FREESTANDING,7599,MI,49002,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/2661,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6738,0101000020E61000001BD82AC1E26355C081AFE8D66B1E4540,PORTAGE,42.237666,-85.560715,Point,11584,FREESTANDING,7586,MI,49002,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/11584,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6739,0101000020E6100000C3651536036255C000E2AE5E45204540,KALAMAZOO,42.252117,-85.531446,Point,5501,FREESTANDING,7584,MI,49001,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/5501,TRUE,Kalamazoo,45,100,182,9.4,28.5,43957,26,64961,250331,44,85,201,7.8,30.6,52252,27,66913,258994,0.000727037,0.00078,6.75,0.000179762,0.00016989,-5.49,3.85,7.37,18.87
6740,0101000020E610000040BD19355F2B55C0EEB5A0F7C65E4540,LANSING,42.740447,-84.677686,Point,27016,GAS STATION,7534,MI,48917,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/27016,TRUE,Eaton,14,37,70,9.4,31.3,52300,20,21806,107759,11,37,76,11.4,35.7,56760,27,28954,108679,0.000649598,0.0007,7.65,0.00012992,0.00010122,-22.09,35,14.06,8.53
6741,0101000020E6100000EB0088BB7A2655C0147AFD497C624540,LANSING,42.769418,-84.601241,Point,17125,FREESTANDING,7525,MI,48917,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17125,TRUE,Eaton,14,37,70,9.4,31.3,52300,20,21806,107759,11,37,76,11.4,35.7,56760,27,28954,108679,0.000649598,0.0007,7.65,0.00012992,0.00010122,-22.09,35,14.06,8.53
6742,0101000020E610000011ACAA97DF2555C011C64FE3DE544540,LANSING,42.663052,-84.591772,Point,17439,FREESTANDING,7541,MI,48911,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17439,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6743,0101000020E6100000A1116C5CFF2055C0FBAC32535A574540,LANSING,42.682444,-84.515586,Point,17001,FREESTANDING,7529,MI,48911,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17001,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6744,0101000020E6100000BBF083F3A90C55C011C64FE3DE544540,WEBBERVILLE,42.663052,-84.197873,Point,19871,FREESTANDING,7378,MI,48892,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/19871,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6745,0101000020E610000048FAB48AFE4455C0E7C8CA2F83A54540,STANTON,43.293066,-85.078036,Point,14148,FREESTANDING,7519,MI,48888,FALSE,TRUE,TRUE,TRUE,,TRUE,Montcalm,15,36,24,9.7,33.8,36701,6,3775,63342,10,36,23,11.2,34,41728,8,4771,62867,0.000378896,0.00037,-3.44,0.00023681,0.00015907,-32.83,33.33,0.59,13.7
6746,0101000020E6100000FC1D8A027D2B55C0CC5D4BC807C34540,SHEPHERD,43.523675,-84.679505,Point,22035,GAS STATION,7486,MI,48883,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/22035,TRUE,Isabella,8,35,38,7.8,32.7,35644,8,5722,70311,10,29,38,8.5,30.9,41957,7,4944,70059,0.000540456,0.00054,0.36,0.00011378,0.00014274,25.45,-12.5,-5.5,17.71
6747,0101000020E6100000F4FDD478E92655C0E52A16BF29B44540,ST. LOUIS,43.407524,-84.608,Point,14292,FREESTANDING,7493,MI,48880,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/14292,TRUE,Gratiot,9,23,16,9.7,37.7,40227,7,2836,42476,7,27,23,9.9,33.6,42800,28,11838,41607,0.000376683,0.00055,46.75,0.000211884,0.00016824,-20.6,300,-10.88,6.4
6748,0101000020E61000006CB3B112F32255C0BE9F1A2FDD7E4540,ST. JOHNS,42.991125,-84.546086,Point,3196,FREESTANDING,7490,MI,48879,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/3196,FALSE,Clinton,11,24,21,8.7,28.4,52650,11,4187,37762,9,23,18,8.7,29.5,64030,15,5729,37801,0.000556115,0.00048,-14.37,0.000291298,0.00023809,-18.27,36.36,3.87,21.61
6749,0101000020E61000007FD93D79582F55C00211E2CAD94F4540,POTTERVILLE,42.623834,-84.739775,Point,14210,FREESTANDING,7564,MI,48876,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/14210,TRUE,Eaton,14,37,70,9.4,31.3,52300,20,21806,107759,11,37,76,11.4,35.7,56760,27,28954,108679,0.000649598,0.0007,7.65,0.00012992,0.00010122,-22.09,35,14.06,8.53
6750,0101000020E610000037514B732B0E55C03468E89FE06A4540,PERRY,42.83498,-84.221402,Point,11369,FREESTANDING,7437,MI,48872,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/11369,TRUE,Shiawassee,12,30,41,10.7,31.9,45444,16,11238,70648,10,26,39,11.3,32.4,50807,16,11649,68839,0.000580342,0.00057,-2.38,0.000169856,0.00014527,-14.48,0,1.57,11.8
6751,0101000020E61000004C38F4160F3155C0BBD1C77C40CE4540,MT PLEASANT,43.611343,-84.766546,Point,4005,FREESTANDING,7489,MI,48858,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/4005,TRUE,Isabella,8,35,38,7.8,32.7,35644,8,5722,70311,10,29,38,8.5,30.9,41957,7,4944,70059,0.000540456,0.00054,0.36,0.00011378,0.00014274,25.45,-12.5,-5.5,17.71
6752,0101000020E61000007522C154332F55C08AC8B08A37CE4540,MT PLEASANT,43.61107,-84.737508,Point,16071,FREESTANDING,7488,MI,48858,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/16071,TRUE,Isabella,8,35,38,7.8,32.7,35644,8,5722,70311,10,29,38,8.5,30.9,41957,7,4944,70059,0.000540456,0.00054,0.36,0.00011378,0.00014274,25.45,-12.5,-5.5,17.71
6753,0101000020E6100000261AA4E0293155C0D542C9E4D4CA4540,MT PLEASANT,43.584622,-84.768181,Point,10557,FREESTANDING,7487,MI,48858,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/10557,TRUE,Isabella,8,35,38,7.8,32.7,35644,8,5722,70311,10,29,38,8.5,30.9,41957,7,4944,70059,0.000540456,0.00054,0.36,0.00011378,0.00014274,25.45,-12.5,-5.5,17.71
6754,0101000020E6100000C24F1C40BF3355C098C0ADBB79CC4540,MT PLEASANT,43.597465,-84.808548,Point,17104,FREESTANDING,7485,MI,48858,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17104,TRUE,Isabella,8,35,38,7.8,32.7,35644,8,5722,70311,10,29,38,8.5,30.9,41957,7,4944,70059,0.000540456,0.00054,0.36,0.00011378,0.00014274,25.45,-12.5,-5.5,17.71
6755,0101000020E6100000172AFF5A5E1D55C09B012EC8964B4540,MASON,42.590539,-84.458884,Point,33632,FREESTANDING,7536,MI,48854,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/33632,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6756,0101000020E610000082035ABA821C55C09FC728CFBC484540,MASON,42.568262,-84.445479,Point,25272,GAS STATION,7380,MI,48854,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/25272,TRUE,Ingham,52,113,228,8.1,31.1,43414,33,92267,280895,51,116,226,9.2,30.4,47470,29,82008,284058,0.000811691,0.0008,-1.98,0.000185123,0.00017954,-3.02,-12.12,-2.25,9.34
6757,0101000020E61000006CD097DEFE5055C067463F1A4EB74540,LAKEVIEW,43.432071,-85.265556,Point,17103,FREESTANDING,7495,MI,48850,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17103,TRUE,Montcalm,15,36,24,9.7,33.8,36701,6,3775,63342,10,36,23,11.2,34,41728,8,4771,62867,0.000378896,0.00037,-3.44,0.00023681,0.00015907,-32.83,33.33,0.59,13.7
6758,0101000020E610000055DE8E705A4855C017EFC7ED97634540,LAKE ODESSA,42.778074,-85.13052,Point,8145,FREESTANDING,7555,MI,48849,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/8145,TRUE,Ionia,10,25,26,10,33.5,42719,6,3946,63905,9,28,26,10.3,38,51013,9,5561,64292,0.000406854,0.0004,-0.6,0.000156482,0.00013999,-10.54,50,13.43,19.42
6759,0101000020E6100000B4E908E066FD54C037A79201A04E4540,HOWELL,42.614258,-83.959404,Point,17550,FREESTANDING,7347,MI,48843,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/17550,TRUE,Livingston,11,22,22,9.4,29.2,51427,9,3338,38950,8,28,20,9.5,29.2,55474,8,3290,37116,0.000564827,0.00054,-4.6,0.000282413,0.00021554,-23.68,-11.11,0,7.87
6760,0101000020E6100000F3AE7AC03CF854C0C097C283664B4540,HOWELL,42.589066,-83.878708,Point,12715,FREESTANDING,7346,MI,48843,TRUE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/12715,TRUE,Livingston,11,22,22,9.4,29.2,51427,9,3338,38950,8,28,20,9.5,29.2,55474,8,3290,37116,0.000564827,0.00054,-4.6,0.000282413,0.00021554,-23.68,-11.11,0,7.87
6761,0101000020E6100000931D1B8178FF54C01B118C834B4F4540,HOWELL,42.619492,-83.99173,Point,22032,GAS STATION,7334,MI,48843,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/22032,TRUE,Livingston,11,22,22,9.4,29.2,51427,9,3338,38950,8,28,20,9.5,29.2,55474,8,3290,37116,0.000564827,0.00054,-4.6,0.000282413,0.00021554,-23.68,-11.11,0,7.87
6762,0101000020E610000078B306EFAB5155C05CE509849D964540,GREENVILLE,43.176682,-85.276119,Point,28332,FREESTANDING,7550,MI,48838,FALSE,TRUE,TRUE,TRUE,http://www.mcmichigan.com/28332,TRUE,Montcalm,15,36,24,9.7,33.8,36701,6,3775,63342,10,36,23,11.2,34,41728,8,4771,62867,0.000378896,0.00037,-3.44,0.00023681,0.00015907,-32.83,33.33,0.59,13.7
6763,0101000020E61000005E13D21A832F55C00055DCB8C55E4540,GRAND LEDGE,42.740409,-84.742377,Point,35810,FREESTANDING,7539,MI,48837,TRUE,TRUE,TRUE,TRUE,,TRUE,Eaton,14,37,70,9.4,31.3,52300,20,21806,107759,11,37,76,11.4,35.7,56760,27,28954,108679,0.000649598,0.0007,7.65,0.00012992,0.00010122,-22.09,35,14.06,8.53
